"","account_id","district_name","open_date","statement_frequency","num_cutomers","credit_cards","loan_status","loan_default","loan","loan_amount","loan_payments","loan_term","min_withdrawal","max_withdrawal","cc_payments","min_balance","max_balance"
"1072",1122,"Rakovnik",1995-08-12,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,27700,82,500,50091
"1073",1123,"Rakovnik",1993-11-01,"monthly",2,0,NA,NA,NA,NA,NA,NA,15,15500,127,400,58965
"1074",1124,"Plzen - mesto",1996-06-02,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,63600,96,900,136665
"1075",1125,"Hl.m. Praha",1997-11-21,"weekly",2,0,NA,NA,NA,NA,NA,NA,30,59700,43,900,152858
"1076",1126,"Breclav",1993-03-08,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,29000,177,1100,61600
"1077",1127,"Plzen - jih",1993-01-27,"monthly",1,1,NA,NA,NA,NA,NA,NA,15,61100,144,600,119594
"1078",1128,"Ostrava - mesto",1993-11-21,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,11850,119,400,66388
"1079",1129,"Jablonec n. Nisou",1995-03-03,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,35680,93,600,91649
"1080",1130,"Hl.m. Praha",1997-05-11,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,6300,35,200,42810
"1081",1132,"Hl.m. Praha",1993-02-03,"weekly",2,1,NA,NA,NA,NA,NA,NA,30,61200,145,1000,146475
"1082",1133,"Hl.m. Praha",1993-11-01,"monthly",2,0,NA,NA,NA,NA,NA,NA,15,9700,125,900,24429
"1083",1134,"Kutna Hora",1993-02-09,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,11400,150,400,51583
"1084",1135,"Hl.m. Praha",1995-07-17,"monthly",2,0,NA,NA,NA,NA,NA,NA,15,4200,79,500,51501
"1085",1136,"Pribram",1993-08-07,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,32600,131,900,99018
"1086",1137,"Prostejov",1995-12-19,"monthly",2,0,NA,NA,NA,NA,NA,NA,15,2500,69,900,21141
"1087",1138,"Usti nad Labem",1997-04-07,"monthly",1,0,NA,NA,NA,NA,NA,NA,2000,14800,22,1000,32617
"1088",1139,"Chomutov",1996-01-20,"after every transaction",1,0,NA,NA,NA,NA,NA,NA,100,62600,89,900,183702
"1089",1140,"Semily",1997-11-07,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,5040,37,800,46782
"1090",1141,"Plzen - sever",1997-02-16,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,6700,54,600,31266
"1091",1142,"Ostrava - mesto",1995-10-19,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,5400,93,600,30656
"1092",1144,"Kromeriz",1993-01-28,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,5220,139,200,28250
"1093",1145,"Tachov",1993-07-03,"monthly",2,0,NA,NA,NA,NA,NA,NA,15,4050,133,900,27637
"1094",1146,"Bruntal",1993-09-12,"monthly",2,1,NA,NA,NA,NA,NA,NA,15,63700,133,1100,120704
"1095",1147,"Chrudim",1993-04-10,"monthly",1,1,NA,NA,NA,NA,NA,NA,15,46880,139,400,85935
"1096",1149,"Pisek",1995-09-07,"monthly",1,1,NA,NA,NA,NA,NA,NA,15,26000,58,200,75460
"1097",1150,"Rokycany",1997-10-08,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,22000,40,1100,67985
"1098",1151,"Teplice",1995-06-23,"monthly",1,1,NA,NA,NA,NA,NA,NA,15,26100,86,300,114558
"1099",1152,"Jicin",1993-04-15,"monthly",2,0,NA,NA,NA,NA,NA,NA,15,4000,133,800,25659
"1100",1153,"Jablonec n. Nisou",1993-12-29,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,44200,124,200,63950
"1101",1154,"Kolin",1997-08-29,"weekly",1,1,NA,NA,NA,NA,NA,NA,30,63400,53,400,133387
"1102",1155,"Hradec Kralove",1996-10-04,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,11850,55,1100,36553
"1103",1156,"Kromeriz",1997-12-09,"monthly",1,1,NA,NA,NA,NA,NA,NA,15,19900,27,300,88203
"1104",1157,"Melnik",1993-03-27,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,11500,145,700,48579
"1105",1158,"Svitavy",1994-04-03,"monthly",2,0,NA,NA,NA,NA,NA,NA,15,8900,115,200,55819
"1106",1159,"Semily",1994-02-09,"monthly",2,0,NA,NA,NA,NA,NA,NA,15,13760,130,400,56366
"1107",1160,"Most",1996-07-29,"weekly",1,1,NA,NA,NA,NA,NA,NA,30,40200,64,1000,113102
"1108",1161,"Zdar nad Sazavou",1993-05-08,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,5700,137,600,49283
"1109",1164,"Jablonec n. Nisou",1994-01-14,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,24800,205,300,72225
"1110",1165,"Chrudim",1997-03-23,"monthly",2,0,NA,NA,NA,NA,NA,NA,15,18200,44,900,44759
"1111",1166,"Praha - zapad",1993-04-21,"monthly",1,0,"expired","Flase","False",149040,3105,"48",15,23700,141,200,64577
"1112",1168,"Rokycany",1994-11-03,"monthly",2,0,NA,NA,NA,NA,NA,NA,15,9280,103,400,42586
"1113",1169,"Semily",1994-03-02,"after every transaction",1,0,NA,NA,NA,NA,NA,NA,100,70200,152,1000,144963
"1114",1170,"Klatovy",1996-03-26,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,23400,80,200,84628
"1115",1171,"Pisek",1997-12-20,"monthly",2,0,NA,NA,NA,NA,NA,NA,15,17920,27,800,62717
"1116",1172,"Kutna Hora",1997-10-25,"monthly",1,0,NA,NA,NA,NA,NA,NA,200,25200,16,300,61304
"1117",1173,"Praha - zapad",1996-09-22,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,3960,51,400,20149
"1118",1174,"Karvina",1995-03-21,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,23500,92,900,102450
"1119",1176,"Prachatice",1996-10-24,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,10300,49,1100,27718
"1120",1177,"Plzen - jih",1997-12-20,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,23680,26,1100,61347
"1121",1178,"Usti nad Labem",1997-05-04,"monthly",1,1,NA,NA,NA,NA,NA,NA,15,23200,42,900,71239
"1122",1179,"Ostrava - mesto",1993-01-23,"monthly",2,0,NA,NA,NA,NA,NA,NA,15,4000,139,700,27872
"1123",1180,"Strakonice",1993-05-19,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,44000,138,500,103186
"1124",1181,"Jesenik",1997-08-20,"monthly",2,0,NA,NA,NA,NA,NA,NA,15,13920,39,200,36785
"1125",1182,"Mlada Boleslav",1997-02-11,"monthly",1,1,NA,NA,NA,NA,NA,NA,15,24091,48,700,71541
"1126",1183,"Pribram",1995-05-08,"monthly",2,0,NA,NA,NA,NA,NA,NA,15,6600,105,700,39814
"1127",1184,"Ceske Budejovice",1994-05-06,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,41100,111,700,109566
"1128",1185,"Pribram",1997-06-07,"monthly",2,0,NA,NA,NA,NA,NA,NA,15,3920,33,700,25266
"1129",1186,"Zlin",1997-12-17,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,22700,46,600,61465
"1130",1187,"Brno - venkov",1996-07-28,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,9800,55,1000,45258
"1131",1188,"Jindrichuv Hradec",1996-07-22,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,13760,71,800,43161
"1132",1189,"Kromeriz",1993-03-19,"monthly",2,0,NA,NA,NA,NA,NA,NA,15,6420,135,600,33494
"1133",1190,"Usti nad Orlici",1996-09-09,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,24100,61,500,49499
"1134",1192,"Rokycany",1996-05-02,"monthly",1,1,NA,NA,NA,NA,NA,NA,15,17600,66,200,65917
"1135",1193,"Rokycany",1994-01-05,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,24320,124,200,53669
"1136",1194,"Hl.m. Praha",1994-04-15,"monthly",1,1,NA,NA,NA,NA,NA,NA,15,46400,115,500,80672
"1137",1195,"Havlickuv Brod",1996-12-27,"monthly",2,0,NA,NA,NA,NA,NA,NA,15,12700,45,800,38424
"1138",1196,"Rokycany",1996-01-16,"monthly",2,0,NA,NA,NA,NA,NA,NA,15,60700,88,800,152656
"1139",1197,"Frydek - Mistek",1993-09-07,"monthly",1,1,NA,NA,NA,NA,NA,NA,15,4500,156,1000,49539
"1140",1198,"Karvina",1997-04-20,"monthly",2,0,NA,NA,NA,NA,NA,NA,15,20829,47,1100,68774
"1141",1199,"Svitavy",1997-03-18,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,9800,56,1000,57930
"1142",1200,"Decin",1993-05-07,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,26300,137,300,76903
"1143",1201,"Trebic",1993-07-23,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,21280,137,600,79324
"1144",1203,"Olomouc",1995-08-09,"monthly",1,1,NA,NA,NA,NA,NA,NA,15,27200,83,1000,110912
"1145",1204,"Rokycany",1993-12-03,"monthly",1,1,NA,NA,NA,NA,NA,NA,15,47200,124,800,112206
"1146",1205,"Opava",1994-10-08,"monthly",2,0,NA,NA,NA,NA,NA,NA,15,6200,103,1100,34401
"1147",1206,"Karvina",1995-10-21,"monthly",2,0,NA,NA,NA,NA,NA,NA,15,6100,74,900,27067
"1148",1207,"Bruntal",1993-06-08,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,20900,135,700,78382
"1149",1208,"Kladno",1997-11-09,"monthly",1,1,NA,NA,NA,NA,NA,NA,15,27360,30,1000,66286
"1150",1209,"Cheb",1997-10-23,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,4200,27,900,25263
"1151",1210,"Plzen - sever",1996-05-21,"monthly",1,1,NA,NA,NA,NA,NA,NA,15,26600,63,400,78678
"1152",1211,"Semily",1996-08-09,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,16100,72,1100,49677
"1153",1212,"Karvina",1995-12-18,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,13100,69,900,36067
"1154",1213,"Liberec",1996-05-08,"monthly",2,0,NA,NA,NA,NA,NA,NA,15,3920,65,200,27195
"1155",1214,"Most",1997-01-19,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,23900,48,500,71357
"1156",1215,"Znojmo",1997-03-04,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,4900,45,900,35286
"1157",1216,"Vsetin",1996-03-01,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,7400,85,500,28040
"1158",1217,"Jesenik",1993-10-25,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,4050,121,200,29203
"1159",1218,"Hl.m. Praha",1996-12-12,"monthly",2,0,NA,NA,NA,NA,NA,NA,15,54000,52,900,102297
"1160",1219,"Hl.m. Praha",1996-06-08,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,18720,75,1100,38466
"1161",1220,"Hl.m. Praha",1995-07-15,"monthly",1,1,NA,NA,NA,NA,NA,NA,15,3920,79,900,69477
"1162",1221,"Jicin",1997-01-02,"monthly",1,0,NA,NA,NA,NA,NA,NA,1,63500,54,-1153,120834
"1163",1222,"Zdar nad Sazavou",1993-01-20,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,14300,139,700,47392
"1164",1223,"Karvina",1996-08-10,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,15000,60,200,63438
"1165",1225,"Kladno",1993-12-14,"monthly",1,1,NA,NA,NA,NA,NA,NA,15,47360,123,900,86140
"1166",1226,"Hl.m. Praha",1996-10-23,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,7300,57,400,31064
"1167",1227,"Jesenik",1996-01-13,"monthly",1,1,NA,NA,NA,NA,NA,NA,15,27520,80,900,63712
"1168",1228,"Uherske Hradiste",1995-04-09,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,13700,91,400,48339
"1169",1229,"Nachod",1997-12-10,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,16400,27,500,61435
"1170",1230,"Hl.m. Praha",1997-05-03,"monthly",2,1,NA,NA,NA,NA,NA,NA,15,62800,49,700,143853
"1171",1231,"Melnik",1994-01-18,"monthly",2,0,NA,NA,NA,NA,NA,NA,15,52700,120,1000,69084
"1172",1232,"Rychnov nad Kneznou",1996-07-06,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,24000,44,900,78495
"1173",1233,"Tachov",1996-02-08,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,3300,71,3390,21063
"1174",1234,"Kutna Hora",1993-09-13,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,15000,129,6390,35032
"1175",1235,"Sumperk",1993-11-23,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,7100,119,500,29723
"1176",1236,"Prachatice",1993-05-05,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,28500,162,1000,80518
"1177",1237,"Nymburk",1994-03-13,"monthly",1,1,NA,NA,NA,NA,NA,NA,15,64400,153,1100,148694
"1178",1238,"Hl.m. Praha",1995-10-29,"monthly",2,0,NA,NA,NA,NA,NA,NA,15,12450,73,600,42756
"1179",1239,"Hl.m. Praha",1993-04-10,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,12300,135,900,34267
"1180",1240,"Hl.m. Praha",1997-09-11,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,12000,32,800,44667
"1181",1241,"Blansko",1996-07-02,"monthly",2,0,NA,NA,NA,NA,NA,NA,15,15040,70,200,32554
"1182",1242,"Ostrava - mesto",1996-11-24,"after every transaction",1,0,"current","False","False",128544,5356,"24",100,59900,69,200,135761
"1183",1243,"Hl.m. Praha",1996-01-07,"monthly",1,1,NA,NA,NA,NA,NA,NA,15,27300,49,200,110553
"1184",1244,"Frydek - Mistek",1996-05-08,"monthly",1,0,"current","False","False",35904,748,"48",15,8200,74,900,34279
"1185",1245,"Frydek - Mistek",1997-11-12,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,13900,28,1100,55121
"1186",1246,"Jihlava",1994-08-18,"monthly",2,0,NA,NA,NA,NA,NA,NA,15,11000,102,1100,42116
"1187",1247,"Klatovy",1993-06-08,"monthly",1,0,"current","True","False",99696,2077,"48",0,63600,167,-975,146738
"1188",1248,"Domazlice",1995-04-29,"monthly",2,0,NA,NA,NA,NA,NA,NA,15,8900,85,600,33971
"1189",1249,"Bruntal",1995-03-30,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,8940,114,400,59170
"1190",1250,"Uherske Hradiste",1996-03-28,"monthly",1,0,"current","False","False",182640,3805,"48",15,23900,68,600,64412
"1191",1251,"Chomutov",1995-07-18,"weekly",1,0,NA,NA,NA,NA,NA,NA,30,59700,89,400,120490
"1192",1252,"Rakovnik",1995-07-26,"weekly",1,0,"current","False","False",148140,4115,"36",30,25800,87,1000,86290
"1193",1253,"Kolin",1997-04-13,"monthly",1,1,NA,NA,NA,NA,NA,NA,15,28800,46,700,80043
"1194",1254,"Ostrava - mesto",1995-03-28,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,64100,116,800,152484
"1195",1255,"Frydek - Mistek",1997-07-02,"monthly",1,0,NA,NA,NA,NA,NA,NA,3,72000,37,-2745,104284
"1196",1256,"Louny",1994-04-21,"monthly",1,0,"expired","Flase","False",71064,1974,"36",15,21000,117,700,55373
"1197",1257,"Zdar nad Sazavou",1995-10-11,"monthly",1,1,NA,NA,NA,NA,NA,NA,15,26300,78,500,67376
"1198",1258,"Beroun",1996-09-01,"monthly",2,0,NA,NA,NA,NA,NA,NA,15,4600,57,700,21153
"1199",1259,"Olomouc",1997-04-12,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,17500,44,500,48740
"1200",1260,"Kolin",1996-11-17,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,13120,55,200,54472
"1201",1261,"Usti nad Orlici",1995-03-18,"monthly",1,1,NA,NA,NA,NA,NA,NA,15,33760,93,1000,103222
"1202",1262,"Rokycany",1997-01-19,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,12400,43,400,36952
"1203",1263,"Sokolov",1996-01-09,"weekly",1,0,NA,NA,NA,NA,NA,NA,30,59700,89,200,145543
"1204",1264,"Hl.m. Praha",1997-02-16,"monthly",2,1,NA,NA,NA,NA,NA,NA,15,16900,46,900,80128
"1205",1265,"Semily",1996-02-25,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,21600,66,300,45137
"1206",1266,"Hodonin",1996-07-01,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,38080,64,1100,70874
"1207",1267,"Hradec Kralove",1996-08-05,"monthly",1,1,NA,NA,NA,NA,NA,NA,15,29300,60,400,73525
"1208",1268,"Ostrava - mesto",1993-07-25,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,6200,163,800,55301
"1209",1269,"Usti nad Orlici",1994-03-28,"monthly",2,0,NA,NA,NA,NA,NA,NA,15,17760,127,400,58412
"1210",1270,"Brno - venkov",1996-06-07,"after every transaction",1,0,"current","False","False",74772,2077,"36",100,13400,66,500,45989
"1211",1271,"Pelhrimov",1996-06-18,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,8900,76,1000,34546
"1212",1272,"Teplice",1993-05-25,"weekly",1,0,NA,NA,NA,NA,NA,NA,0,42900,118,-493,112969
"1213",1273,"Litomerice",1994-03-25,"monthly",1,1,NA,NA,NA,NA,NA,NA,15,24300,116,500,93513
"1214",1274,"Brno - mesto",1996-08-19,"weekly",1,0,NA,NA,NA,NA,NA,NA,1,62100,73,-916,144218
"1215",1275,"Ceska Lipa",1996-06-26,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,14450,58,300,36774
"1216",1276,"Liberec",1993-01-07,"monthly",2,0,NA,NA,NA,NA,NA,NA,15,10880,176,400,47374
"1217",1277,"Tachov",1993-06-20,"monthly",2,0,NA,NA,NA,NA,NA,NA,15,8450,131,1000,31462
"1218",1279,"Plzen - sever",1997-10-13,"monthly",2,0,NA,NA,NA,NA,NA,NA,15,11500,27,1000,29049
"1219",1280,"Karvina",1995-05-03,"monthly",2,0,NA,NA,NA,NA,NA,NA,15,8300,89,600,55668
"1220",1281,"Mlada Boleslav",1997-04-14,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,14600,43,1100,103556
"1221",1284,"Brno - venkov",1997-07-02,"monthly",1,0,"current","False","False",52512,4376,"12",15,43000,39,1000,120420
"1222",1285,"Znojmo",1993-06-04,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,27500,135,300,67301
"1223",1286,"Zdar nad Sazavou",1993-11-23,"after every transaction",1,0,NA,NA,NA,NA,NA,NA,100,63900,191,500,150359
"1224",1287,"Jablonec n. Nisou",1995-03-04,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,23600,107,600,101835
"1225",1288,"Praha - zapad",1993-11-27,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,8400,120,600,33701
"1226",1289,"Olomouc",1996-07-07,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,47040,62,500,93436
"1227",1291,"Hl.m. Praha",1994-07-04,"monthly",2,0,NA,NA,NA,NA,NA,NA,15,11000,109,600,33091
"1228",1292,"Beroun",1994-09-03,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,40160,112,1100,78251
"1229",1293,"Teplice",1996-09-03,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,28400,58,800,76987
"1230",1294,"Novy Jicin",1994-11-27,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,41700,100,300,63568
"1231",1295,"Cesky Krumlov",1994-10-28,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,5900,110,600,33509
"1232",1296,"Svitavy",1996-12-02,"monthly",2,0,NA,NA,NA,NA,NA,NA,15,6550,51,800,35638
"1233",1297,"Karvina",1993-07-27,"monthly",2,0,NA,NA,NA,NA,NA,NA,15,30560,133,400,111189
"1234",1298,"Melnik",1996-01-20,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,20100,74,400,55965
"1235",1299,"Hl.m. Praha",1993-06-21,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,7170,142,200,31368
"1236",1301,"Pisek",1994-09-15,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,30800,65,600,68620
"1237",1302,"Brno - venkov",1993-11-21,"monthly",2,0,NA,NA,NA,NA,NA,NA,15,12050,119,800,36916
"1238",1303,"Cheb",1997-09-08,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,4800,36,1100,46502
"1239",1304,"Teplice",1996-04-27,"monthly",1,1,NA,NA,NA,NA,NA,NA,15,58000,73,400,131152
"1240",1305,"Hodonin",1993-08-25,"monthly",1,1,NA,NA,NA,NA,NA,NA,15,37100,135,400,124052
"1241",1306,"Hl.m. Praha",1995-03-22,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,19000,94,600,56898
"1242",1307,"Breclav",1994-12-05,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,20000,122,500,36036
"1243",1308,"Brno - mesto",1996-09-25,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,8800,51,400,35251
"1244",1309,"Hl.m. Praha",1995-04-15,"monthly",1,1,NA,NA,NA,NA,NA,NA,15,58000,89,1000,114386
"1245",1310,"Hl.m. Praha",1996-02-22,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,17800,71,1100,36978
"1246",1311,"Prostejov",1996-01-03,"monthly",2,0,NA,NA,NA,NA,NA,NA,15,29120,77,500,46922
"1247",1312,"Cheb",1994-10-15,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,18000,97,400,38562
"1248",1313,"Jicin",1997-10-01,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,62300,51,200,165716
"1249",1314,"Rychnov nad Kneznou",1993-12-03,"monthly",1,1,NA,NA,NA,NA,NA,NA,15,19400,123,600,83815
"1250",1315,"Rakovnik",1995-04-17,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,9920,100,900,53474
"1251",1316,"Havlickuv Brod",1996-12-13,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,1830,45,300,20754
"1252",1317,"Breclav",1994-02-18,"monthly",2,0,NA,NA,NA,NA,NA,NA,15,13250,114,1100,38887
"1253",1318,"Breclav",1997-12-22,"monthly",1,0,"current","False","False",185544,5154,"36",15,25400,26,200,70888
"1254",1319,"Breclav",1997-08-08,"after every transaction",1,0,NA,NA,NA,NA,NA,NA,100,56100,34,1000,131331
"1255",1320,"Jihlava",1996-11-18,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,23000,52,1000,58757
"1256",1321,"Prostejov",1997-03-27,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,6240,53,200,34262
"1257",1322,"Pelhrimov",1993-07-05,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,6550,133,200,31305
"1258",1323,"Hradec Kralove",1996-05-20,"monthly",2,0,NA,NA,NA,NA,NA,NA,15,20200,64,600,85936
"1259",1324,"Havlickuv Brod",1996-11-05,"monthly",2,0,NA,NA,NA,NA,NA,NA,15,21800,54,300,75712
"1260",1325,"Plzen - mesto",1996-08-08,"monthly",2,0,NA,NA,NA,NA,NA,NA,15,3450,59,300,24549
"1261",1326,"Usti nad Orlici",1996-11-11,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,5600,60,800,33782
"1262",1327,"Znojmo",1994-08-24,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,34200,129,400,91930
"1263",1328,"Mlada Boleslav",1996-05-04,"monthly",1,1,NA,NA,NA,NA,NA,NA,15,45100,67,1100,112300
"1264",1329,"Blansko",1996-09-16,"monthly",2,0,"expired","Flase","False",23520,1960,"12",15,11200,59,500,44667
"1265",1330,"Frydek - Mistek",1996-10-22,"monthly",1,1,NA,NA,NA,NA,NA,NA,0,58600,66,-9373,133568
"1266",1331,"Kromeriz",1995-01-03,"monthly",2,0,NA,NA,NA,NA,NA,NA,15,41900,98,600,60793
"1267",1332,"Kromeriz",1993-03-25,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,36000,140,300,116646
"1268",1333,"Tabor",1994-09-29,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,10500,112,300,43098
"1269",1334,"Ostrava - mesto",1993-05-14,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,17440,147,300,42323
"1270",1335,"Brno - mesto",1995-09-21,"monthly",1,1,NA,NA,NA,NA,NA,NA,15,29600,83,200,60946
"1271",1336,"Kolin",1997-02-26,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,26700,47,300,57296
"1272",1337,"Cheb",1993-09-01,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,19600,176,500,71903
"1273",1338,"Ostrava - mesto",1993-01-11,"monthly",2,0,NA,NA,NA,NA,NA,NA,15,61500,182,400,157455
"1274",1339,"Sumperk",1997-07-06,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,54500,34,900,103302
"1275",1340,"Usti nad Orlici",1997-10-28,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,6600,33,1000,30557
"1276",1341,"Liberec",1995-11-21,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,3540,71,1100,21610
"1277",1342,"Nymburk",1997-10-09,"monthly",2,0,NA,NA,NA,NA,NA,NA,15,29100,34,700,87446
"1278",1344,"Pribram",1995-07-16,"after every transaction",1,0,NA,NA,NA,NA,NA,NA,100,61800,101,200,119110
"1279",1345,"Plzen - sever",1993-10-19,"monthly",2,1,NA,NA,NA,NA,NA,NA,15,36480,126,200,87095
"1280",1346,"Ostrava - mesto",1997-07-01,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,6800,41,400,29869
"1281",1347,"Mlada Boleslav",1996-11-24,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,3800,48,500,16871
"1282",1348,"Brno - venkov",1997-11-12,"monthly",2,0,NA,NA,NA,NA,NA,NA,15,12100,31,300,60347
"1283",1349,"Prerov",1996-03-05,"monthly",2,0,NA,NA,NA,NA,NA,NA,15,7900,69,700,30698
"1284",1350,"Tabor",1996-08-25,"weekly",1,0,NA,NA,NA,NA,NA,NA,30,36600,61,1000,108718
"1285",1351,"Teplice",1996-03-29,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,4920,63,300,32946
"1286",1352,"Hl.m. Praha",1994-09-23,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,35200,104,500,88471
"1287",1353,"Trutnov",1994-04-21,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,16700,115,700,57363
"1288",1354,"Tachov",1997-06-21,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,5500,34,1000,22864
"1289",1355,"Hl.m. Praha",1997-08-16,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,21100,34,1100,72658
"1290",1356,"Most",1997-02-01,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,21800,57,1000,36883
"1291",1357,"Breclav",1995-11-20,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,5730,100,900,64822
"1292",1358,"Most",1996-04-21,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,19700,86,500,58737
"1293",1359,"Mlada Boleslav",1993-12-02,"monthly",1,0,NA,NA,NA,NA,NA,NA,100,2700,95,600,71696
"1294",1360,"Novy Jicin",1994-08-14,"monthly",1,1,NA,NA,NA,NA,NA,NA,15,27300,143,700,100726
"1295",1361,"Nachod",1996-12-09,"monthly",2,0,NA,NA,NA,NA,NA,NA,15,25600,49,1100,69347
"1296",1362,"Hl.m. Praha",1996-12-19,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,53200,44,1000,110286
